all_hyps,all_probs,task_id,for_word
"
dax -> meaning

Example:

dax -> color

Explanation",-2.0152787393015155,1,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-2.0152787393015155,1,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-2.0152787393015155,1,dax
"
wif -> meaning

Example answers:

wif -> color
wif ->",-2.0266130981597223,1,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-2.0266130981597223,1,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-2.0266130981597223,1,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-2.0266130981597223,1,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-2.0266130981597223,1,wif
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.6840495021754385,1,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.6840495021754385,1,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.6840495021754385,1,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.6840495021754385,1,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.6840495021754385,1,zup
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.630667920509678,1,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.630667920509678,1,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.630667920509678,1,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.630667920509678,1,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.630667920509678,1,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7129521791010107,1,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7129521791010107,1,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7129521791010107,1,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7129521791010107,1,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7129521791010107,1,walm
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9918362405774641,2,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9918362405774641,2,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9918362405774641,2,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9918362405774641,2,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9918362405774641,2,lug
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9997735480776113,2,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9997735480776113,2,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9997735480776113,2,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9997735480776113,2,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9997735480776113,2,dax
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.6684926464615386,2,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.6684926464615386,2,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.6684926464615386,2,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.6684926464615386,2,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.6684926464615386,2,wif
"
zup -> meaning

Note: The language is not English, but it's similar",-1.9504992194690145,2,zup
"
zup -> meaning

Note: The language is not English, but it's similar",-1.9504992194690145,2,zup
"
zup -> meaning

Note: The language is not English, but it's similar",-1.9504992194690145,2,zup
"
zup -> meaning

Note: The language is not English, but it's similar",-1.9504992194690145,2,zup
"
zup -> meaning

Note: The language is not English, but it's similar",-1.9504992194690145,2,zup
"
bluf -> meaning

Example: bluf -> color

Please provide your answer in",-1.7104327610097438,2,bluf
"
bluf -> meaning

Example: bluf -> color

Please provide your answer in",-1.7104327610097438,2,bluf
"
bluf -> meaning

Example: bluf -> color

Please provide your answer in",-1.7104327610097438,2,bluf
"
bluf -> meaning

Example: bluf -> color

Please provide your answer in",-1.7104327610097438,2,bluf
"
bluf -> meaning

Example: bluf -> color

Please provide your answer in",-1.7104327610097438,2,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8858898886268816,2,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8858898886268816,2,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8858898886268816,2,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8858898886268816,2,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8858898886268816,2,walm
"
lug -> meaning

Example:

lug -> color

Please provide your",-2.003557838419512,3,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-2.003557838419512,3,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-2.003557838419512,3,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-2.003557838419512,3,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-2.003557838419512,3,lug
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9469770257305552,3,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9469770257305552,3,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9469770257305552,3,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9469770257305552,3,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9469770257305552,3,dax
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.8834273809581068,3,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.8834273809581068,3,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.8834273809581068,3,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.8834273809581068,3,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.8834273809581068,3,wif
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.8119046086285715,3,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.8119046086285715,3,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.8119046086285715,3,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.8119046086285715,3,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.8119046086285715,3,zup
"
bluf -> meaning

Example answers:

bluf -> blue
bluf ->",-1.6564078409070426,3,bluf
"
bluf -> meaning

Example answers:

bluf -> blue
bluf ->",-1.6564078409070426,3,bluf
"
bluf -> meaning

Example answers:

bluf -> blue
bluf ->",-1.6564078409070426,3,bluf
"
bluf -> meaning

Example answers:

bluf -> blue
bluf ->",-1.6564078409070426,3,bluf
"
bluf -> meaning

Example answers:

bluf -> blue
bluf ->",-1.6564078409070426,3,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7990804774278257,3,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7990804774278257,3,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7990804774278257,3,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7990804774278257,3,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.7990804774278257,3,walm
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.8499637626938785,4,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.8499637626938785,4,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.8499637626938785,4,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.8499637626938785,4,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.8499637626938785,4,lug
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9788115304545462,4,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9788115304545462,4,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9788115304545462,4,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9788115304545462,4,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.9788115304545462,4,dax
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.7680299638066663,4,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.7680299638066663,4,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.7680299638066663,4,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.7680299638066663,4,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.7680299638066663,4,wif
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.9483385074323951,4,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.9483385074323951,4,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.9483385074323951,4,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.9483385074323951,4,zup
"
zup -> meaning

Example: zup -> color

Note: You can also",-1.9483385074323951,4,zup
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6659575481430247,4,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6659575481430247,4,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6659575481430247,4,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6659575481430247,4,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6659575481430247,4,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.78730009814375,4,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.78730009814375,4,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.78730009814375,4,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.78730009814375,4,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.78730009814375,4,walm
"
Example: wif -> if

lug ->",-1.6573656410272717,5,lug
"
Example: wif -> if

lug ->",-1.6573656410272717,5,lug
"
Example: wif -> if

lug ->",-1.6573656410272717,5,lug
"
Example: wif -> if

lug ->",-1.6573656410272717,5,lug
"
Example: wif -> if

lug ->",-1.6573656410272717,5,lug
"
dax -> meaning

Example:
dax -> color

Please provide your answer",-1.7531813489414465,5,dax
"
dax -> meaning

Example:
dax -> color

Please provide your answer",-1.7531813489414465,5,dax
"
dax -> meaning

Example:
dax -> color

Please provide your answer",-1.7531813489414465,5,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.774432269290361,5,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.774432269290361,5,dax
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.9830988751857141,5,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.9830988751857141,5,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.9830988751857141,5,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.9830988751857141,5,wif
"
wif -> meaning

Example answers:

wif -> color
wif ->",-1.9830988751857141,5,wif
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.9693970245810815,5,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.9693970245810815,5,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.9693970245810815,5,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.9693970245810815,5,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-1.9693970245810815,5,zup
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6911844824040543,5,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6911844824040543,5,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6911844824040543,5,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6911844824040543,5,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6911844824040543,5,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.935366566834616,5,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.935366566834616,5,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.935366566834616,5,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.935366566834616,5,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.935366566834616,5,walm
"
lug -> meaning

Example:

lug -> color

Please provide your",-1.792183696510526,6,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-1.792183696510526,6,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-1.792183696510526,6,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-1.792183696510526,6,lug
"
lug -> meaning

Example:

lug -> color

Please provide your",-1.792183696510526,6,lug
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.8359258994197543,6,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.8359258994197543,6,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.8359258994197543,6,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.8359258994197543,6,dax
"
dax -> meaning

Example:

dax -> color

Please provide your",-1.8359258994197543,6,dax
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6912965185328948,6,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6912965185328948,6,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6912965185328948,6,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6912965185328948,6,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6912965185328948,6,wif
"
zup -> meaning

Example answers:

zup -> color
zup ->",-2.0154599413499996,6,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-2.0154599413499996,6,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-2.0154599413499996,6,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-2.0154599413499996,6,zup
"
zup -> meaning

Example answers:

zup -> color
zup ->",-2.0154599413499996,6,zup
"
Example: wif -> woman

So, bluf -> meaning.",-1.7870199455360827,6,bluf
"
Example: wif -> woman

So, bluf -> meaning.",-1.7870199455360827,6,bluf
"
Example: wif -> woman

So, bluf -> meaning.",-1.7870199455360827,6,bluf
"
Example: wif -> woman

So, bluf -> meaning.",-1.7870199455360827,6,bluf
"
Example: wif -> woman

So, bluf -> meaning.",-1.7870199455360827,6,bluf
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.661241858687179,6,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.661241858687179,6,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.661241858687179,6,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.661241858687179,6,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.661241858687179,6,walm
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9411950964938274,7,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9411950964938274,7,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9411950964938274,7,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9411950964938274,7,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-1.9411950964938274,7,lug
"
dax -> meaning

Example:

dax -> color

Explanation",-1.8669856466878378,7,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.8669856466878378,7,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.8669856466878378,7,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.8669856466878378,7,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.8669856466878378,7,dax
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.9602207727787497,7,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.9602207727787497,7,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.9602207727787497,7,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.9602207727787497,7,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.9602207727787497,7,wif
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.7981679061833336,7,zup
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.7981679061833336,7,zup
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.7981679061833336,7,zup
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.7981679061833336,7,zup
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.7981679061833336,7,zup
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.9410577131915778,7,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.9410577131915778,7,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.9410577131915778,7,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.9410577131915778,7,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.9410577131915778,7,bluf
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.4462451916749997,7,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.4462451916749997,7,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.4462451916749997,7,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.4462451916749997,7,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.4462451916749997,7,walm
"
lug -> meaning

Example:

lug -> color

Explanation",-1.864684462270968,8,lug
"
lug -> meaning

Example:

lug -> color

Explanation",-1.864684462270968,8,lug
"
lug -> meaning

Example:

lug -> color

Explanation",-1.864684462270968,8,lug
"
lug -> meaning

Example:

lug -> color

Explanation",-1.864684462270968,8,lug
"
lug -> meaning

Example:

lug -> color

Explanation",-1.864684462270968,8,lug
"
dax -> meaning

Example answers:

dax -> color
dax ->",-1.5491042002702706,8,dax
"
dax -> meaning

Example answers:

dax -> color
dax ->",-1.5491042002702706,8,dax
"
dax -> meaning

Example answers:

dax -> color
dax ->",-1.5491042002702706,8,dax
"
dax -> meaning

Example answers:

dax -> color
dax ->",-1.5491042002702706,8,dax
"
dax -> meaning

Example answers:

dax -> color
dax ->",-1.5491042002702706,8,dax
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6339507233920005,8,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6339507233920005,8,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6339507233920005,8,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6339507233920005,8,wif
"
wif -> meaning

Example: wif -> color

Note: You can also",-1.6339507233920005,8,wif
"
zup -> meaning

Example: zup -> color

Please provide your answer in",-1.8827600913891311,8,zup
"
zup -> meaning

Example: zup -> color

Please provide your answer in",-1.8827600913891311,8,zup
"
zup -> meaning

Example: zup -> color

Please provide your answer in",-1.8827600913891311,8,zup
"
zup -> meaning

Example: zup -> color

Please provide your answer in",-1.8827600913891311,8,zup
"
zup -> meaning

Example: zup -> color

Please provide your answer in",-1.8827600913891311,8,zup
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.8852685261275293,8,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.8852685261275293,8,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.8852685261275293,8,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.8852685261275293,8,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.8852685261275293,8,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.6217826599583336,8,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.6217826599583336,8,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.6217826599583336,8,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.6217826599583336,8,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.6217826599583336,8,walm
"
lug -> meaning

Example answers:

lug -> color
lug ->",-2.1483882705071435,9,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-2.1483882705071435,9,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-2.1483882705071435,9,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-2.1483882705071435,9,lug
"
lug -> meaning

Example answers:

lug -> color
lug ->",-2.1483882705071435,9,lug
"
dax -> meaning

Example:
dax -> green

Please provide your answer",-1.6461354409802467,9,dax
"
dax -> meaning

Example:
dax -> green

Please provide your answer",-1.6461354409802467,9,dax
"
dax -> meaning

Example:
dax -> green

Please provide your answer",-1.6461354409802467,9,dax
"
dax -> meaning

Example:
dax -> green

Please provide your answer",-1.6461354409802467,9,dax
"
dax -> meaning

Example:
dax -> green

Please provide your answer",-1.6461354409802467,9,dax
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.748960966945313,9,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.748960966945313,9,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.748960966945313,9,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.748960966945313,9,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.748960966945313,9,wif
"
zup -> meaning

Example:
zup -> color

Note:

",-2.052348088902106,9,zup
"
zup -> meaning

Example:
zup -> color

Note:

",-2.052348088902106,9,zup
"
zup -> meaning

Example:
zup -> color

Note:

",-2.052348088902106,9,zup
"
zup -> meaning

Example:
zup -> color

Note:

",-2.052348088902106,9,zup
"
zup -> meaning

Example:
zup -> color

Note:

",-2.052348088902106,9,zup
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.884698274650536,9,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.884698274650536,9,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.884698274650536,9,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.884698274650536,9,bluf
"
Example: bluf -> color. The word bluf always refers to a color.

",-1.884698274650536,9,bluf
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8109921239261904,9,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8109921239261904,9,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8109921239261904,9,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8109921239261904,9,walm
"
walm -> meaning

Example: walm -> color

Note: You can also",-1.8109921239261904,9,walm
"
lug -> meaning

Example:

lug -> color

Explanation",-2.155845627829167,10,lug
"
lug -> meaning

Example:

lug -> color

Explanation",-2.155845627829167,10,lug
"
lug -> meaning

Example:

lug -> color

Explanation",-2.155845627829167,10,lug
"
lug -> meaning

Example:

lug -> color

Explanation",-2.155845627829167,10,lug
"
lug -> meaning

Example:

lug -> color

Explanation",-2.155845627829167,10,lug
"
dax -> meaning

Example:

dax -> color

Explanation",-1.7437325002775004,10,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.7437325002775004,10,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.7437325002775004,10,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.7437325002775004,10,dax
"
dax -> meaning

Example:

dax -> color

Explanation",-1.7437325002775004,10,dax
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.833407939188889,10,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.833407939188889,10,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.833407939188889,10,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.833407939188889,10,wif
"
wif -> meaning

Example: wif -> color

Please provide your answer in",-1.833407939188889,10,wif
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.8838143394880438,10,zup
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.8838143394880438,10,zup
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.8838143394880438,10,zup
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.8838143394880438,10,zup
"
zup -> meaning

Example:
zup -> color

Please provide your answer",-1.8838143394880438,10,zup
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6119012032153845,10,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6119012032153845,10,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6119012032153845,10,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6119012032153845,10,bluf
"
bluf -> meaning

Example: bluf -> color

Note: You can also",-1.6119012032153845,10,bluf
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.813138807038823,10,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.813138807038823,10,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.813138807038823,10,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.813138807038823,10,walm
"
walm -> meaning

Example answers:

walm -> color
walm ->",-1.813138807038823,10,walm
"
lug -> meaning

Example:

lug -> color

Note:
",-2.1183942106215192,11,lug
"
lug -> meaning

Example:

lug -> color

Note:
",-2.1183942106215192,11,lug
"
lug -> meaning

Example:

lug -> color

Note:
",-2.1183942106215192,11,lug
"
lug -> meaning

Example:

lug -> color

Note:
",-2.1183942106215192,11,lug
"
lug -> meaning

Example:

lug -> color

Note:
",-2.1183942106215192,11,lug
"
dax -> meaning

Example:
dax -> color

Please provide your answer",-1.7841260912348842,11,dax
"
dax -> meaning

Example:
dax -> color

Please provide your answer",-1.7841260912348842,11,dax
